,G_symbol,head1,head2,head3,head4,head5,head6,head7,head8,abs_mean
131,MLH1,0.0011309542571135665,-0.0023756518100184133,0.0001875492876945099,0.0036654597322042805,-0.0002710607152246939,0.005617844588195312,0.0013567874669636769,-0.0028262717730807956,0.002608852772153924
1343,MIR877,0.0011591142228521564,0.011953765244985664,-1.2632284105656764e-05,0.00013469013770351949,0.00018589541227312555,-0.0025562746303758343,-0.0002803639755698146,-0.0013977796467950824,0.002607626695107797
1156,XRCC6,-0.0003883457998542538,-0.0018916859806135718,0.00027985297085143774,0.006556700323871225,3.1841835684812876e-05,-0.0037051721648755248,0.0002739844286987073,0.004000229565594261,0.002607193519106775
1218,MIR101-1,0.00016573426053354326,-0.0056309141950904975,0.0003727672129631249,0.005044997532564532,0.00018304632011587887,0.0015088946681585896,0.0004583637775891778,-0.00235149713415016,0.0025950885935323575
205,FBXO7,-0.001614231004241712,-0.001991614633680736,-6.950576944542811e-05,-0.0035163782986501802,0.0011110966474555482,-0.0035720844762668997,-0.0002952792139266834,0.004391264613633091,0.0025843813714681663
1099,CTAG1B,0.0004850866827357766,0.011443558079198226,0.000819698309526699,-0.0007176821911050964,5.472208810359921e-05,-0.0017825795408262129,-0.0006886978127591154,0.0004545906508463124,0.0025641769949595033
917,MMP10,0.0007422382587160953,0.0034403416433972534,0.0005490255320728986,0.004834635541476849,0.0003995605509927481,0.0011781630439601806,0.0011839516226340929,-0.004408760559969893,0.0025583464435192447
1400,MIF,-0.0005502441234757105,0.000801179902924125,0.0008577244246612544,0.0027975698371196954,-1.1321925944112904e-05,0.004773891363247297,0.00046411734509209607,-0.005072449787769507,0.002551075315004277
1148,S100A4,7.141049450587176e-06,0.0011214612775844318,-0.0033040932817517805,-0.0010761541390174017,0.0006159260233998975,-0.0046132574391695765,-0.00040228576751506913,0.008796315271507378,0.0025508604902182634
1329,MIR106B,-0.0008224900956440645,0.007748697442992819,0.00021741251123326657,-0.005156038393155785,-0.000258391571696352,0.0018029152831082265,-0.0007868805367865579,-0.0032004515949439903,0.0025387072760737076
47,TIMP2,0.0003679400622608133,1.890393532678154e-05,0.0011153225304628802,0.005693596302903851,1.6696374995781373e-05,0.00392979830796276,0.0005859929546677262,-0.0058005808713482866,0.002528142749297828
1276,MIR183,-0.0010784153293422567,-0.006342841086677598,0.0016089141288865502,0.000998339553081544,-0.00048812577677615897,0.006631091640540544,0.00012648899410583412,0.0006539564413463609,0.0025224868498747643
59,DSG2,0.00031374362825010093,0.0032105106612115913,0.0009098311857196965,-0.003514760520961022,-0.0013224132477490807,-0.0024240639446637983,-0.0020442876503230126,0.005249158785613159,0.002511041861732954
955,LETM1,-1.728452905867158e-05,0.005978791616768898,3.285166212557393e-05,0.003952444577146477,0.0035224178090925884,0.00274467757663649,-0.0005003696405810988,-0.0018393252295051666,0.0025080732710269496
784,TTN,0.0003888635673577965,-0.005395146115010155,-0.0017091546890529636,0.001970652424742729,-0.0009355746839485549,-0.0012823452644650966,-0.0007601675132225167,0.0053798902156570174,0.0025037069014815054
656,PDPK1,0.0002584068104086673,-0.0024788220149380724,-0.00037062114391982583,0.004315644875290089,0.0006085093962245232,0.0039962767243265085,0.0005428716326153011,-0.0021158150240116773,0.0025003423100639207
141,CDH17,0.0003106604259533562,-3.1778549028161773e-05,0.0008701169895043586,0.008921303037143393,0.0005803030193510923,0.0026651159748217984,0.0008617665824216491,-0.004268443574830591,0.002489349415360287
723,STAR,-0.0005447084756872244,0.0021309847678571093,-0.00020931196412519608,-0.003691176636082289,7.749140384935486e-05,-0.002214962590329017,-0.0004404390939207742,0.0037171115720435314,0.0024870015260994235
1497,GHET1,0.000410214310855603,0.0031919126070364128,0.0009907344486107862,0.0062712175534728656,0.0006501849497870227,0.001476931763382062,0.0011127018623108107,-0.005757113474152155,0.0024796322566590623
533,TOP2A,7.185344213804389e-05,0.0001159780949973053,0.0023602954025181157,0.0064120985924873255,0.001145325103174541,0.0026723018219280796,0.0004410065698594506,-0.003930902162278234,0.0024782875760209306
873,F2RL1,8.463380966983485e-05,-0.0015806750250922127,0.0019123336706046883,0.006457848224437419,3.933579284815926e-05,0.0005843297929403442,0.0008615531926760065,-0.00635849703573901,0.0024730930849091288
1350,INHBA-AS1,-0.00011406997462918677,0.001399869093072212,3.7807046612728386e-05,-0.008878718221239888,-0.000382777886261094,0.0014775424403474454,-0.00029840779261426295,-6.112071461678429e-06,0.002471686826889032
170,PXN,0.0004692607346047152,0.0011139904528151897,-0.001404120581134437,-0.004851466171893795,0.00041509993746801846,-0.0032717530892820527,-0.000931969241105047,0.0040408826128431495,0.002466103590624865
540,PPARG,-0.000796666919143331,-0.005334651181060478,0.00028067533483335855,0.003715810677875756,0.0009693445668460932,-0.00047370762643482873,-0.000496170255531353,0.002496050285731685,0.002461170344188964
66,PIK3CB,-0.0003136818539535968,0.0021714697292231004,0.00027367954149264915,-0.007143625641389052,-0.0013623939512444048,-0.003544362061345462,-0.0001359436919853417,0.0007041273094864545,0.0024578720319336006
371,HRH2,0.0002367319255283674,0.0023256412809985545,0.00010267881070569798,0.009222881115053948,-0.0004378441275065463,-0.0009636864841996476,0.0005654039713585755,0.000626553227496462,0.0024475983696650907
395,EPHA4,-0.00013086263522734878,0.0012036501719768758,-0.00013447881490181947,-0.007546971414675249,6.482051306183742e-06,-0.0023697822495837404,-0.0006436645874644975,0.002854040347254143,0.0024406163095136604
490,ID1,-0.00020515762435044756,0.0026279718051568303,-0.0014340844235321809,-0.00705707141170323,-0.00046548991078223265,0.00034645020452365083,-0.0009185833461451101,0.003619801720812218,0.002438571804402899
1025,SLC16A11,-0.0004619033112410087,-0.0041270220363470635,-0.0006555431669012457,-0.008258771492396897,-0.0007403960600664429,0.000372240253846047,-0.0006578496233034864,0.002414657193415376,0.002437586313260814
266,PIAS4,0.001164558952744751,0.0031703033817030856,-0.0005290102222326209,-0.003815218455550303,-0.000901317526686591,-0.003193508949518698,0.00013766915807059553,0.0002913294540506102,0.002430233472209684
983,CD14,7.995007058032432e-05,-0.002387857737534625,0.00016550640122986611,0.005817991212688449,0.0003776070378526565,0.001402209599990305,0.0013607717872702498,-0.0018682801675417955,0.0024285313920895026
1208,MIR103A1,0.0003740911316437817,0.002242574284376455,0.0006832793435316827,0.005359809417847615,0.0004458152736824705,0.0015989375630247145,0.00028478744190557495,-0.0031396431271755753,0.0024172264971611753
581,EHF,-0.0001531779964262106,0.001970481665657179,0.0013204809299562934,0.0065925290717943775,0.0017718411180060315,0.003638371661592528,0.0002078941220274903,-0.002233738123452806,0.0024054558045547617
646,CYP11A1,-0.00022442944634838867,0.005571939368153499,0.00021090562076605274,-0.007022643722377232,-0.0008701749483274128,-0.0011153467049162373,0.000105051998742392,-0.0017637419744115793,0.0024046505279930403
394,MSH6,-3.2416404844798536e-05,0.0032961662224298438,0.00015374312969963688,-0.000827960537133432,0.00011525769959812062,0.004318383087227987,0.0008063358506859289,-0.005467784058204245,0.002402720696032675
921,PLK1,-0.0005943828918285216,0.0007716606597998071,-0.00042404126423696234,-0.0051849901271168305,-0.0010354053865725555,-0.0033895027836833096,-0.00016234420296416246,0.0020421767174528434,0.0024022485363387937
132,RARB,5.863107808539969e-06,0.0009165701992352207,0.00013738651139184521,-0.009024892961329346,-0.0019821871750639866,-0.0007932510101267902,-0.0010095431710655542,0.0035533228177966718,0.002395208969045942
718,GPC3,0.00014498206534115413,-0.00367684433284477,0.0007007690516120918,-0.0005841246364105214,-0.0004061251391899695,-0.0013612666272676095,-0.0022507100713289475,0.004228545975493377,0.002392912252533042
390,SDC1,0.00013559710395124501,0.001427486586337715,0.000968965768398342,0.004564460378654518,0.00028169459259003187,0.0039631685504486315,0.0008197397128026323,-0.006171310386077561,0.002389741228458798
1120,KRT10,-0.00020673698864344977,0.004246304873535589,-0.0014675671360432716,-0.004421301385191624,0.0008726845146853484,0.0017403550920260715,-0.0010178408892975803,0.000799424085807856,0.0023892346087006147
319,NFKB1,-0.00010804123435411073,0.0053554224183152265,-0.001349353838862223,-0.0043434333807556525,0.0004021758758268229,0.0021836216453190445,-0.0009283911027801183,-0.0035904309377956887,0.0023884756249308203
1002,BCL2,-0.00069291652027785,0.0027699854367200017,-0.0006201202263604115,-0.005086420819489318,0.0006789573192607579,0.0029151274604109047,0.0015826724753466629,-0.003272035932401164,0.002381469642401059
382,IGFBP2,-9.613252429185946e-05,0.002609257026536046,-0.0007089750300927244,-0.003622976708520491,0.00010400507287524594,0.0029989675289924887,-0.00035523166675615947,-0.003118428843795088,0.0023774425108296577
172,FUS,0.0003184407500813318,0.00324475071245309,-0.0048936754375925595,0.0010797720923467872,0.001403525705137086,-0.0024635991446995725,0.0010135012987803874,0.004658571299711871,0.0023609291904123
673,PRDM16,0.00035650914817496185,0.0014363052473794517,-0.00027429787020600015,-0.003248154726296903,-0.001817034422304162,0.002375997041723959,-0.0009730262846884517,0.0032371882449518928,0.002358690137176765
1304,MIR221,-0.0003243066412155236,0.00776229603567263,0.00046881195279402,0.0014073315948095544,0.00028157479658018266,0.00023048253650187684,0.00018496271413312917,-0.0038166550621018007,0.002357699304480319
956,LGALS9,-0.0001402184687949446,-0.0053668472200950924,0.0008169745970003593,0.0012295740155278785,0.002132931936622184,-0.0016164551680254364,-0.0002653451649196846,0.0022023897536276944,0.0023523577368639303
591,GPNMB,7.140563727410982e-05,-0.0024584785873930453,0.0005701543021723678,-0.003705888525842095,-8.16719492306156e-05,-0.003890121349131314,-0.0007326032112806739,0.0029247078618525706,0.0023511652944725944
1213,MIR135B,-0.0005085532711534386,0.0038702261931138435,0.00027020526817405483,-0.0026200225085386774,0.0007833360443528043,0.0024210533671456024,0.0001362535481321243,-0.0023498159797283188,0.0023496275946942678
58,HSPA5,-0.0010820265633041356,0.0017614082585865364,-4.148879010755906e-05,-0.003736774476933192,-0.000732372288059336,-0.002488704414743984,-0.00011126210450162704,0.004428143432491493,0.002348495518523654
751,TAGLN,0.00014082016834440753,0.003893164457880016,0.0010623892903397795,0.0045176802619174275,-0.00015996590024036305,0.0014681478622477317,0.0007947424828144864,-0.005858533087839123,0.0023464967635825843
25,ANLN,0.00011848409188246286,-0.004246406328533884,0.0007221086239615136,0.003292191096918045,-0.0012058897280757092,-0.0008143187070273187,0.0010190069508943544,0.002747699891907621,0.0023459678564068144
1104,CIB1,-0.0005828716414449575,-0.002317152454022654,-0.00048654024754766573,-0.0017069535740901426,0.0007891126667020041,-0.0029510292751595774,-0.0016327242616831505,0.005978316660702327,0.0023421702959180576
1187,AFDN-DT,0.00018030211671967797,-0.0010376994409463632,-2.4520222533014635e-05,-0.008440268659511294,8.264262693149967e-05,-0.0008656635477171668,-1.058258892170794e-05,0.0003237229231080664,0.0023409134491963217
76,EPN1,-0.00018971982656369762,0.004166037530586705,0.00034342269050815295,-0.0013116690272433978,-0.0012116302121488655,-0.003361683385051681,0.0005509588337637442,0.0008330729922194521,0.0023388391464754183
1095,NOG,0.00018720360374266655,0.0029215537555867276,-0.0010737262233617348,0.004401475602249664,0.0007785911383085992,0.0021240137882743413,0.00020185839618455298,0.00121645999299721,0.002337829463256983
838,VCAM1,-0.00013676419513831666,0.007314078948406729,7.920443074224716e-05,-0.005835755674632077,0.00022090853645652313,-0.0008922648561414272,-0.0009004564259062358,-0.001072427981034514,0.002337729736953307
74,SPHK2,-0.0002211186566535274,-0.002720438403893083,-0.0001413160277170024,-0.0017860660930445074,2.5471005543185e-05,-0.0015037019964748261,0.0014319570204316269,0.00307643806915766,0.002335301251840867
1078,MUC16,-0.0002262496950841573,-0.006083495326526535,-0.0005626596780057807,-0.000745982648104297,-0.0003645048574043745,-0.002681610579533585,-2.623962772473487e-05,0.00665388745920822,0.0023325119036062443
320,AREG,-2.9987107870608787e-05,-0.0038502185475114224,0.0011577257846942086,0.00530601319984783,2.938974458542653e-05,0.00276153480520092,0.00033849168656918324,-0.002210318126600882,0.0023310390140428476
676,HSPG2,-1.9568842657978188e-05,0.0006839884905212413,0.00032939475753699374,0.005152399584901498,-5.2359332309631626e-05,0.0025121684562593406,0.0021952708212020656,-0.0035373607507014223,0.0023273166824462404
34,ZRANB1,-0.0002514790422280875,0.002228682526860227,1.4989492845874187e-05,-0.0013564907290700417,0.0007300633368242297,0.0017719911808851377,0.0006667739000127893,-0.004825632960365503,0.0023219543286953056
100,SIRT2,0.00024498386029917234,0.003236614104578208,0.0014493174656313554,-0.0007506590976753247,0.0004056792604535582,0.001275805151614237,-8.999886233668642e-05,-0.006317038152186581,0.0023174725006191686
1225,MIR146B,1.7185392454672957e-06,-0.006436566594464784,1.1332316461101543e-05,0.008763979555099456,0.0004920375857692534,0.0014424157703585242,0.00028703797353540173,-0.0008941933503091809,0.0023123964896820132
903,HTRA1,0.0001517886817590856,-0.0005583825465893798,0.0015195952329893697,0.007674245798520695,0.0012958711471465032,-0.000565627706813691,0.0010479201533920225,-0.004273403230941913,0.0023106361906055656
902,IFI27,7.84082710642668e-05,0.003854541660523466,-0.00029127834094105323,-0.005532090105922465,0.0002788101029616366,-0.0021396447778862498,-0.0008153531127076158,-0.0009057299031818991,0.0023065652372282605
1311,MIR152,6.528097070437003e-05,0.007163511022503157,0.00033021599038053086,0.003203033468849166,-0.0003622925328161713,0.002912752081182385,1.6255850607036087e-05,-0.002829204814676675,0.002303091819942694
574,CTSL,-0.00032924344973981294,-0.003976638718286171,0.0002494459320245953,-0.004535833400546961,-0.0007099401657237116,-0.0014740407641275386,-0.0011251508296560556,0.0015751611294814822,0.0023026871722721057
178,PABPC4,0.0002519894654568843,0.002404331860914274,-0.00323993226175332,-0.005766514495393603,-0.0004407304956196051,0.0043342461451870064,-0.0008117038519362672,-0.00028327102369085633,0.0022942813210747527
874,SPINK1,-6.882987847080191e-05,-0.004482220371135339,0.00022792365908358113,0.003222832046939601,0.0005926635248658471,0.0013633990357430673,0.0006506828028287906,-0.005000694914953201,0.002293545599679721
1047,PRDM16-DT,0.00033256419536382406,-0.00568964916893945,-0.0005796412068084257,-0.006799454161366906,0.0003890804742730928,-0.0008017684317727394,-0.0007637874735161507,0.0008698047245280241,0.0022908957380967944
1332,AKR7L,0.0004440327665608158,-0.003324623216027157,0.0001561154887099521,0.0047964436902373595,0.000783888595432001,0.002932088079035863,0.0005029531058893391,-0.0030255884745936023,0.0022908545016587165
548,EPHB2,-2.725498249725446e-05,-0.0040497279334900434,0.0005226572839111842,0.005520614342477486,0.0009751766253770346,0.001157579347585966,0.0024063216275077865,-0.002901029754881668,0.0022880075177654055
1379,TWIST2,-0.0004996614326620563,0.004173517258479908,0.0008334516116226987,-0.00789525841936263,0.00047979026598611937,-0.0021928415499436176,8.605116442831782e-05,-0.0006930165117976849,0.0022874411678481432
158,ATG16L1,0.0007672915438272301,0.0038901082334038663,-0.0011577617565682202,-0.002422402402065162,-0.0010970077679710026,0.0040978067959037264,0.00017451132374740025,-0.00021587900397706053,0.002279713183625353
690,WNT9A,0.00025812872183724297,0.004519019075488401,0.00034106567957765504,-0.006495826136431472,-0.0003148036629049898,0.0021028819891764244,-0.001775507461019354,-0.0013732810756792555,0.002277660322380669
900,METTL3,-0.0002422020710148292,-0.0036916239096836966,-0.0005445151081490477,-0.002919493421911489,-0.001345039063036454,0.0013007505098471253,0.0016090966219851595,-0.003055092536197839,0.0022771617536488805
717,OGT,9.278373737855299e-05,-0.004695842559382982,-0.002158975992213172,-0.0044169907702206615,2.175387350457413e-05,0.0012169809771655174,0.00013780375027146443,0.0009629383730970261,0.0022764341405389727
1367,XIST,0.00010712183789680881,0.0055259748166172915,0.00031923109498209587,-0.0018898985126247303,0.00022157626144674183,0.002873785386207625,-0.00025756486872809754,-0.004355018696302788,0.0022557682654026465
735,LCN2,-0.00014709457370363601,0.0010669687990418838,-0.001742752162525624,-0.005890327914842559,-0.0006229293509130483,-0.0009786810967157618,-0.0005196700765004325,0.004371285513494808,0.002251660607134689
1396,NME1,0.0003022290058355057,0.0053106259370082195,-0.00033530289387695547,0.0018894312518980662,0.0003575436489074925,0.0028922202894527244,0.00027033972990900707,-0.003315018121177301,0.002250504390599049
592,RAC1,0.0003079701183944818,0.0008101962345545993,-0.0015420665455210438,0.0014904224271775138,3.168380710188577e-05,-0.0014143459417950107,0.001541808475040593,0.003569148669396271,0.002248419093699428
981,KRT8,0.0008402972672441933,-0.0006343314796634139,9.061698862627786e-05,-0.0053797441469847175,0.0012380031818826217,0.0010734586441996966,0.0002944492413916558,-0.005786306563608634,0.0022467563420232066
217,SNW1,-0.0002277202106517299,0.008528091091550774,-0.00323876015730431,-0.0015121246195498083,0.0008294423125505024,-0.0036235093017432463,0.0012495401744018406,0.0011890327495994726,0.0022455159467530466
757,VEGFC,-0.00018737101269780763,0.002825741368711496,-0.0007088629435227897,-0.006392344621940349,-0.0005415030658381252,-0.0013434654539355203,-0.0015320222603650794,0.0018065220170273093,0.002243325728650005
957,UQCRFS1,-0.00025894910578406517,0.002577360923320153,-0.002768082131863645,-0.004525026077028231,8.581331923915893e-05,-0.00232865218892513,0.0005631403251882693,0.0013455812685419233,0.002243208945829921
1409,LINC00901,-0.0002824010791506696,0.002756711100830651,0.00015995687945454494,-0.003863865061151485,-0.00011184114081290524,-0.002979910481383536,-0.0003086192227104042,0.0033002462425088443,0.0022312287902998126
89,ATXN3,0.0003595610783616412,0.0023547949551261057,0.0006131645855641042,-0.004491181475741585,-0.0010873922910971904,-0.0011895481402427962,-0.000400406855520974,0.002244939168673666,0.0022268103992819166
791,EEF1A1,0.0004456899484050874,-0.0026100773240443093,-0.0006818810164168628,0.00710283464205288,0.00027180233296369803,0.003057407209405416,0.00023232839027843692,-0.00038655714024019586,0.002225888744411765
