,G_symbol,head1,head2,head3,head4,head5,head6,head7,head8,abs_mean
234,MET,-0.003045079625992926,-0.006499063882619598,0.00027590432530731623,-0.006289128620022506,0.0003989928972820444,-0.00023947612553062243,-0.0005378992735507129,0.006244021399695063,0.002941195768750099
235,WNT2,-0.0007798950436953017,-0.00037592037615738765,0.0004388511584311519,0.0071260501555503045,0.00035535070434238763,0.003811308773540862,0.00155217947375447,-0.011349102058520834,0.0032235822179990875
236,HOXA13,0.0003112969980646987,-0.0019860579106593195,0.0002950616140197017,0.0022276241342578385,0.0009870053502666072,-0.005261820411083601,-0.0003473993071727086,0.002245555907245444,0.00170772770409624
237,HSPB1,-0.0006804937833019255,0.005414434204648425,-0.00084506620334741,0.0022732549775937826,0.0003439967392402199,-0.0028308388601844935,0.0006291216819046041,0.005617562416750344,0.0023293461083714008
238,AIMP2,0.0018133991779446155,-0.016276144670521395,0.0008423109863914437,-0.008045160974648963,-0.0015239361582382487,0.0062517136891709355,-0.0005807232122665829,-0.0031444225079510025,0.004809726422141648
239,SERPINE1,-0.0002501362191913405,-0.014807561420275606,0.002487167404123778,-0.002890809119363732,-0.0013002692789990933,-0.0004486166952359521,-0.0011264861089816964,-0.005641851791912393,0.0036191122547604487
240,EZH2,0.00022859411167719233,0.0009526287513685531,-0.00033219784402287254,0.008123925669990057,0.0003713576860428849,-0.005128020989440694,0.0004143549647267098,-0.00263910547271643,0.002273773186248174
241,AGR2,-8.163409259743548e-05,0.0007642662377022608,-0.0031968674728484374,0.005447271863413991,0.0001483342373113474,-0.001430177208168886,0.0020573563335632987,0.0015922992471281113,0.0018397758365917211
242,AHR,-0.0003298953284676669,0.0018764816926132811,-0.00095939271800054,-0.0012006409006060747,0.0024317097539924186,0.0024353948236889573,0.0003225508251935237,0.0017922643928407174,0.0014185413044253974
243,CHCHD3,-0.0007344980595091622,-0.0008633038439525445,7.107215964612638e-05,0.0026465230846660194,-0.0007455338892637569,-0.0016327257371661014,0.00037639983934350396,0.005558235642381939,0.0015785365319911442
244,URGCP,-0.0010340780872830013,-0.0010312894494367301,0.00025084451174391933,-0.007801963513150851,6.9088886851690334e-06,-0.0022814416046373224,-0.0010264219503159418,0.0055716930177807785,0.002375580127879214
245,TGFBR1,0.0002114015397379291,0.0016936621055324164,0.000986175338025149,-0.005740692262434174,0.00033491634907870647,-0.0019074519569749193,7.0040137121902664e-06,-0.0008428411131251308,0.001465518084827577
246,ENG,0.00026379939162244086,0.004027053422320862,0.0006443326732438008,0.007209986018228178,0.0007247119518316772,-0.003493095478992569,0.0003166694109175479,-0.0009408817294863751,0.0022025662595804314
247,CA9,0.00012184526908102055,-0.0011920229560814012,-0.0006344263008599579,-0.0008548126434955553,-0.0005886921114651391,-0.0016285802331890565,-1.0730762821888356e-05,0.007177686272435871,0.0015260995686787362
248,BAG1,-0.0017108701141131583,0.005685884325874076,0.00042013885143405696,0.0028111082966697353,0.0003576115672421661,0.0005524913072216125,-0.000126583327183186,-0.00207938601049578,0.0017180092250292213
249,CXCL12,-0.0009482109724675287,0.009808040565638077,0.0006364997745612269,0.002249411657581501,0.0015260092671665465,0.010677292998126848,0.0018405148197678683,-0.008210144995728696,0.004487015631379787
250,MAPK8,4.780471311217304e-05,0.0013277936982161902,0.0008628565526043252,-0.003460704504219804,-0.0017399555209205461,-0.0028470173926441683,-0.0001330032166593952,0.000940272402128573,0.001419926000063147
251,BMPR1A,0.001780910372341452,0.005358245805789934,0.00014719926006095827,-0.004126219078789007,0.0018604194609235076,0.0036499645729657733,0.00027688294445657436,-0.007400633213112984,0.003075059338555024
252,DKK1,0.00026038049270130786,0.0011449201481512907,-0.00016311298930927754,-0.0014228115220246585,-6.052142469695255e-05,0.0013228729156704961,-5.0462531663830344e-05,-0.0009442706633603482,0.0006711690859472702
253,CUL2,0.0014321539197984538,0.009136415454672144,0.0006578647576491454,-0.007998524219985566,-0.00022180940184794205,-0.0058344952804351875,0.0013434055004394574,-0.00037991174597768883,0.0033755725351006984
254,RNF43,-0.0005348486584113876,-0.004879414366906167,0.0010076614455019203,-0.005361584876595693,-0.0007300485475740608,-0.0029129180550114815,0.0020378111120605384,-0.0014000448648451185,0.0023580414908632957
255,WNT3,0.0007607638658267939,-0.004653940204548081,-0.00018714379667838173,-0.012208272899563874,0.0006959671138466551,0.0006938860256464679,-0.0009068024128451154,0.0011367950162781996,0.0026554464169041957
256,RAD51C,0.0019295962917655145,-0.010145642331137733,5.0305500467497726e-05,0.0002088396968654893,0.00115962249465991,-0.0031751988888916814,-0.0016363031572635273,0.002035047321466406,0.00254256946031472
257,RPS6KB1,-0.0007937145594715588,-3.438433553124868e-05,0.0006579407323227444,0.003871090452456064,-0.0005388031158228969,-0.0035289479854817784,-0.0003369262307775378,0.006474971040347091,0.0020295973065263652
258,C1QBP,-9.668204047217624e-06,-0.009719201917961747,0.00011732682726119221,-0.004150711804714274,-0.0005442336131617408,-0.000741038732175347,-6.974397234868625e-05,0.002763877298596172,0.0022644752962832967
259,CCL2,-0.0005327205870801589,0.0034411524688804707,-0.0010106492843080588,0.005867839364642941,-0.0006234057511882695,-0.002139146550145324,-0.0014222392334474192,0.011151372839650295,0.0032735657599178673
260,HSD17B1,-0.0010397701767286304,-0.001356380094648779,-0.00028825264369310876,0.0032434799963313023,-0.0007089051490099274,-0.0005129395056412338,0.00022745388598309697,0.0033445848048364642,0.0013402207821090679
261,ALOX12,0.0011751783202471066,-0.0027380861137404145,-7.825210666475992e-05,0.004362727998639371,0.001216916979046515,-0.00956849456841755,9.95321176436127e-05,0.004768004511643481,0.0030008990895053515
262,HDAC5,0.00032141528661192546,0.0006402500810392196,-0.00018031773796222474,0.0005611298906126415,-0.0002355981169250674,-0.00453242996743092,-0.000623088944256674,0.003554595892250319,0.001331103239636124
263,EFTUD2,0.0021169286433889473,0.008173123336277373,-0.0009370332768802433,0.0036698716390591466,0.0002868176381935303,-0.0003265541379346344,0.0008237830296884508,-0.001874610947966569,0.0022760903311736117
264,VTN,0.0006439282458265872,0.003286293635300828,-0.00048080473269055643,-0.0023179184626916497,-0.000384052891782507,-0.0032267184237674677,0.0007552166230904579,0.0039626893079861445,0.0018822027903920248
265,GNRHR,0.0009347777686855599,-0.0026213256703113887,0.0002346012538682733,-0.012040073651021879,-0.001416347592893776,0.0035946820208665707,-0.003679170888906259,-0.0006084898092460723,0.003141183581974972
266,NFKB1,0.00409661344764434,0.009179234874623896,0.0010759495074681318,0.001625436002329197,0.0007539234852261223,-0.006186537599446965,0.003119318668969198,-0.012228946965039733,0.0047832450688434485
267,AREG,0.0007948485497353956,0.003131200205638687,0.00023266943721684331,-0.00018801934322698415,0.0008695266525563244,0.004734697864897159,0.000666745639463538,-0.010453255987703091,0.002633870460054753
268,IL2,-0.0014120058359889697,0.0034483452896466476,0.0001052741418514759,-0.011711473507962658,0.0014175235388392874,0.0021658910883649084,0.00027941152260876065,-0.006937213756453299,0.0034346423352145006
269,FBXW7,0.000775575469315701,0.0029723486724009996,0.000289140419151717,0.004330556502861513,0.00027342185424892776,-0.001828157826600892,0.0009436616328054751,0.000964081020298061,0.0015471179247104107
270,HSPA8,-2.0108392769785366e-05,0.0013397802095302,-0.001360963716550082,-0.0011004708966243718,-0.0003761605373257354,0.003400779063907912,0.0008182506338759383,-0.003455120184064372,0.0014839542043310497
271,DCPS,-0.002975582553757511,0.014387129256303165,-0.0016683325002944188,0.021561261510751165,0.0006642446506048416,0.002603391100961062,0.00209099333176523,-0.01716689733177613,0.007889729029526692
272,MS4A4A,-0.0007986927364614015,0.0019631018627172727,0.0009066208548015911,0.0021719315741508716,0.00079085390719526,0.0036237230303087344,0.001142631095741144,-0.008679260057635202,0.002509601889876435
273,CCND1,0.00033566463422031277,-0.0017084932903190895,0.0001628824342362711,0.009837178994666228,0.0002451094756709432,-0.00021734853350716235,-5.74813838749562e-06,0.000632119388001105,0.0016430681111260761
274,CCKBR,-5.6297278071978184e-05,-0.0085439378479298,-0.0012275127919483702,-0.003910686207026754,-0.0004061852281094038,0.000985122454079052,-0.0018647020018276639,0.004409124418355336,0.002675446028418545
275,FOLR1,0.0009170374545489812,9.332333964856481e-05,-5.629858295221543e-05,-0.01017276987933024,0.000942991396969715,0.0027525030080337897,-0.000555681881030298,-0.0018196459997331194,0.002163781442780866
276,MDK,-0.0035999749782259323,-0.008624110276189478,0.0015790793942650214,0.0003846572663070231,0.0010156176370813372,0.002625178521021428,-0.002821341163385308,0.0029937698154397785,0.0029554661314894135
277,NAA40,-0.0001892070974477477,-0.013905952752398672,0.0032412795221418867,-0.014546411177563367,0.006719021261362569,-0.0046925185959905144,-0.0040901211133558615,0.004440313984240871,0.006478103188062686
278,VWF,0.003822216275239685,0.01012411615541173,0.0010418418690901067,0.003489018239660593,-0.00013851834689874906,-6.478777079348054e-05,0.0011226077193522283,-0.009322615300768477,0.003640715209651881
279,ATP5F1B,0.0006986299637809402,0.004038343328885287,0.0012469687915680559,0.005653774646470663,0.0012531409805700891,-0.0033540693363319097,0.0001072525433192505,-0.0024153238923972542,0.0023459379354154315
280,KRT18,-0.00048180110012476906,0.003111439175132396,-0.0017926959850304758,-0.005709264411425286,-0.0006509106492487084,0.0022747533111496447,0.0012985314792193334,-0.0028185578156055737,0.0022672442408670232
281,GLI1,-0.00010655066662083401,-0.0021650745326262763,-0.00016322805818243678,-0.003588187178444313,-0.0005637116698840422,-0.0029018892388819706,0.0035490993909790603,-0.0018833925474185764,0.0018651416603796887
282,ALDH2,0.0001346223458847084,0.004633710940233934,-0.0008482850463523645,0.012052962535218403,0.002305226736218672,0.0015201417008811613,0.0018501608735844801,-0.00034299804261646977,0.0029610135276237743
283,CDKN1B,0.0052466905646788055,0.009480757880938672,0.000574795079588046,-0.0023910559577404937,0.0009497416228005581,0.004382398351153435,-0.0006099060758558022,-0.01209480514683382,0.004466268834948705
284,CAND1,-0.0009059838134262486,-0.0011489415785954846,0.0006447948776654738,0.008788134057467771,0.001727980216492171,-0.006498381434247275,-0.0007882737330394718,0.0033661247238026947,0.002983576804342074
285,IFNG,0.0008674649275928405,-0.005659845926427096,-0.0003310226948443683,-0.00562432445815008,0.0011563844054053637,-0.0021215159184093334,0.0006008458559506205,-0.004357612653547934,0.002589877105040954
286,GAPDH,-0.00036994172758697015,-0.0027190559622596415,0.0001650313453651323,0.002110839660035655,0.00035209179282073106,0.0004712285277961144,0.00011566079420743399,-0.0014215267671701852,0.000965672072155233
287,LDHB,0.00010473833635165258,0.006171900822225799,0.00042695358557739955,0.00017094253642789927,0.00016212047386608477,0.0018305974795705014,0.00021963505136365083,-0.005844388932514265,0.0018664096522371565
288,PPARD,4.9889758387218465e-05,-0.02417767991445763,0.00850642620757857,-0.002818243408815988,0.001057750251090711,-0.01204727974146552,0.0012515834642144053,0.004621711127175706,0.006816320484148219
289,MAPK14,-0.0026854669582745843,-0.00819012520137254,-0.001876781329110727,-0.0004327753690499578,-1.1524633893461086e-05,0.0006744430212277191,-0.00018197377404430458,0.00019227807359673652,0.0017806710450712538
290,IL17A,-2.0756564822741677e-05,0.010094323788231704,-7.542407643188746e-05,0.002189217290118615,-0.0007156537437298536,0.00048057411829880857,0.001126353975940158,-0.002067739747197791,0.002096255413096445
291,CCNC,-0.00045221766855714924,0.03360956740559939,0.001424677288952565,0.01723712583026521,0.0010937413576552215,-0.004860191068113048,0.0016719980539148243,-0.010996577321040996,0.008918261999262302
292,SMAP1,0.00021047590087818057,-0.0007379136382967811,0.00038235389167852343,-0.002648942753116422,0.00010413895719539788,0.0007028013365593794,0.0008606491196429727,0.0015216404015810725,0.0008961144998685911
293,VEGFA,-0.00042542381689774164,0.004353269343838207,0.0001175933727483279,0.007356992896297233,0.0009270852649491672,-0.002979066276449493,0.001148686442196877,-0.0014065843599049177,0.002339337721660246
294,KIF20A,0.0003250711442646976,-0.0033508126450467997,-0.00014635897883162765,-0.000504532646677875,-0.0005797213000339158,-0.002152742433536883,-0.00026839180400297453,0.0027416804938563376,0.001258663930781389
295,HSPA9,0.0010114484247944035,0.003710769708373861,-0.00010168198666984318,-0.006511256440913636,-0.0020608089680415505,0.004716717187043859,-0.0011700327791953232,-0.0019458731714153536,0.002653573583305979
296,HBEGF,-0.0023144843699364308,0.01006027490708842,-0.0005990500265346633,0.016245050776817472,0.0011003577953822856,0.007027849851618009,0.0007265502062613248,-0.0016711650538940837,0.004968097873441586
297,LOX,0.0005540480558515029,0.001316325977361323,-0.0008420637446597853,0.0057741948269740655,-0.0010050647238116456,-0.006380013152716511,0.001814389632644402,0.0028040006597327164,0.002561262596718994
298,SPARC,0.0007247535640193288,0.006282537867328133,-0.002430604215915299,0.0074072122000005125,-0.000833140536139941,0.0025942558326708448,0.002216071323626112,-0.0014083313210410064,0.002987113357592647
299,IK,0.0016053396202106737,0.014199924490124034,0.0013043119382473124,-0.0008860591869448847,0.00033341866834015957,-0.003982741190620031,0.0004697261985185641,-0.009766744762536994,0.0040685332569428325
300,HMGCR,-0.0011540825405077328,-0.003411507979082946,0.0006366681755958445,0.012360961426729296,-8.904573105794667e-05,-0.006704430697150893,0.0006919061890291689,0.004571251560925837,0.003702481787509959
301,IL4,-0.0016078320732910239,0.0059438963241358915,-0.0003602779838331328,0.0029366305971785345,0.0022442425034337934,0.0033165309293029547,-0.00012731886959301122,0.00044725983516717715,0.00212299863949194
302,RAD50,-0.0008973020227185385,-0.0004912521783620847,-0.0006065683607151707,0.0004776410192591039,-0.00023097983997485947,0.004712113002294762,-0.00031838323254394264,0.0022978982477744694,0.0012540172379553664
303,FGF1,-0.0019143424234031063,-0.005794718549906838,-0.0004973858651244402,-0.00481979792509103,-8.788343824554577e-05,0.0034998213093463287,-0.0005180293212378253,-1.93764191486506e-05,0.0021439194064379703
304,NR3C1,-0.0020118695071127744,-0.004965299828340203,-0.001556934693574899,0.0018855896374231913,-0.0005301475459026138,0.004281983651416027,-0.0009697876993669015,0.00392198706750053,0.0025154499538296428
305,TCERG1,0.00041687038364909666,0.00017639640661845985,0.0002857088209134935,-0.007585806264624868,0.001446239078800599,-0.004729648665899066,-0.0011013096868491903,-0.0007426312459206663,0.00206057631915943
306,CSNK1A1,1.042553778443458e-06,0.011945728680983083,-0.002291403150141164,0.0036430224345872274,0.00016061044894247873,0.000770670696285615,-0.00011600543480593764,-0.0029349443138258586,0.0027329284641687255
307,CDX1,0.0010113452623363207,0.0039926169618038085,-0.0007187924422179634,-0.009229481052707659,-9.346044932254566e-05,0.001769272349071784,0.0006475763937580716,-0.0030060470322448678,0.0025585739929328776
308,HRH2,0.0009687693350243523,-0.0028213219392557764,-0.0002744095767522588,0.002799796589904351,0.001329886242537736,-0.009369486769580632,0.0013806816691275495,0.003940825699529919,0.0028606472277140716
309,OGG1,-0.001972644397771207,-0.0035116526886523535,0.0012971627928562307,-0.007374228579430888,3.0442024943119714e-05,0.0022830927177280814,-1.9759713246101305e-05,-0.004626698533470245,0.0026394601810122782
310,ECT2,0.0006347436442597653,-0.006533759696792738,0.00040077303471337616,-0.0037307135707332906,-0.00029989183601088757,-0.004919708518999865,-0.0005236019649452797,0.005502604405643418,0.0028182245840123275
311,UMPS,-0.0007216382384459277,0.006213714373459309,-0.001990086094181712,0.0016760454305729236,-0.0011498457863659552,0.0022425685333754292,-0.0010428696569130158,0.006203440072764587,0.002655026023259857
312,IL1A,0.00029731332107128507,0.0014069152025815862,0.00011546797779517156,-0.005233220617347577,0.000818329944166615,0.000666513009694185,0.0026636906108028118,-0.0067642472862285375,0.0022457122462109713
313,POMC,0.0005183946294667396,0.00526210434478046,-0.0001816460691891187,0.008227525731453455,-0.0022459924259801067,-0.0026549859131526333,0.0014049865442264102,0.0011003743903316794,0.002699501256072575
314,GCG,0.000328363713957234,-0.007842783298489696,0.0019389136561965862,-0.003831362598245979,-0.0004719494178122048,-0.002764574688551294,-0.0005369430440093347,-0.0019585833933659564,0.0024591842263285354
315,FN1,-0.0011402245906238307,0.0015320252891683275,-0.0019305410308902975,-0.0029098069992667796,-0.0002787168406464686,0.002123807173905745,-0.0006119389405396944,0.007487192974766897,0.002251781729976005
316,STAT1,0.0011546223003364292,0.0036043755231904197,0.00038498648967897925,-0.0010669684605977138,0.00027808891932560394,0.00012297819167957303,-0.0003865849315240349,-0.0020866632594076016,0.0011356585094675444
317,IGFBP2,-0.0012575989696612553,-0.0021901784014901403,0.00026649409093624734,0.0055482214986673165,-0.0030610432690609205,0.002944632081122962,1.4377158881909895e-05,-0.0012890369073912647,0.002071447797151502
318,IGFBP5,0.00019808657478339234,0.0010227569575654832,0.0010551020637039998,-0.00508163358264605,-0.0013578704242448102,-0.0006308107060967652,-0.00043734032102801817,-0.0011081589768599726,0.0013614699508660614
319,HSPE1,-0.0006191157447712351,0.00021102578819777665,-0.00024333997687893316,0.010910076259128322,0.0017406621533151152,0.0005813014094154406,0.0012512530878855638,-0.00040503922958597517,0.0019952267061472953
320,IL1R1,-0.0006725185178333309,0.016454719581683444,0.000977051356230888,0.014126445493044286,0.0009569263557655028,-0.0026794177087102007,0.0015892818997318703,-0.002811595922358377,0.005033494604419738
321,WNT6,-0.0007699299893984678,0.0002807610663702511,0.00014935224093177058,0.002182426229644218,-0.00024351874672733263,0.0010943083982181997,-0.0006655240017893727,0.00327980542646223,0.0010832032624427303
322,HDLBP,0.0010651894527942565,0.004458875699590503,-0.0015829024344539808,0.004394198778754416,0.0007411883166341075,0.0047189475890107935,-0.0005514704334495741,-0.0017933265473283261,0.0024132624065019946
323,ODC1,0.000864925569309186,0.003950536575447673,0.0004150045195673518,-0.004862915337038515,0.00030659666499021894,-0.0015543604245143645,0.0009698523386814828,-0.006176166778773143,0.0023875447760402417
324,NOL10,-5.37686971868246e-05,0.0010763718244166682,-0.00021330783222358137,-0.009367744108001641,-0.0007217615281834601,-0.00035690054550472624,0.0006166495397965582,0.002292180409762818,0.0018373355606345347
325,KISS1R,-0.0013417567126549651,0.0009078685410842223,-0.00030293511079049554,8.641695813303992e-05,0.0008887856572403348,-0.0009213957107998739,-0.00013840738212926452,0.003920170923068188,0.0010634671244875479
326,EPAS1,0.0001047412736815613,-0.0017412272112500371,-0.0009171854991091015,-0.00682016077006394,-0.0014149607652407773,-0.0010143430845653732,7.006497839671031e-05,0.007880474588147486,0.002495394771306873
327,MSH6,0.0031939961999977156,0.0053842582268154695,0.0008414604790074863,0.0055299522384745625,0.0021938118099172703,0.010969395496677399,-0.0028567923790532527,-0.018808259176645806,0.006222240750823621
328,CACYBP,-0.00022107705509152715,-0.012886679629768406,-4.403419818147677e-05,-0.021251323337700016,0.00024369642306998243,-3.775843652899397e-05,-0.0003000023626745874,0.010603813583187533,0.005698548128275315
329,HDAC1,0.0007712244622644157,-0.007220551675783647,0.00013727508618877155,-1.7778725632887766e-05,-0.0020160135147724305,-0.00317739752856976,-0.00023433273489043832,0.002225157906840961,0.001974966454367914
330,FBXO6,8.293883427118044e-05,-0.002441460700146668,-0.00012611248606676006,-0.004110379634583632,-7.758255745248579e-05,-0.00021065874336283143,-0.00033897410488464787,0.0025644691522957123,0.0012440720266329898
331,MAD2L2,0.0009322111301011589,0.011458709999064993,0.0005745408243995855,0.015721321230284756,0.00027247072485242247,-0.0008202263807128365,0.0001465427463481021,-0.00869620797075334,0.0048277788758146496
332,LEPR,-0.0013414157030863386,-0.00104145934476024,-0.0011498067759732177,-0.004052031244330805,0.0008079920464176243,-0.0030019162591545818,0.005786294046921206,0.002182901490511791,0.0024204771138944753
333,PRDM2,-0.0010740450235386862,0.0010275090686169006,-0.0009618585675717994,0.008912354105660544,0.00102895262798254,-0.0073183817443219605,0.0008911292204691842,0.0029064178922544592,0.0030150810313020093
334,SRSF11,-0.002854906404612026,-0.0033055728477450054,0.0015621416340610714,0.005333567921983829,-0.0003319266547263255,0.0032010970931259787,0.0006733183203962787,-0.004265229521913118,0.002690970049820454
335,NR5A2,-0.00031477696342471176,-0.001277155823999847,0.000563460341627769,0.001962518736231995,0.0006610264450981478,0.0032084825222964248,0.00028367063403896133,-0.008423992380897841,0.0020868854809519624
336,MTR,0.003740823898842029,0.0026263490829943315,-0.002164673798542695,0.010190551547952613,0.0015228240511168225,0.007860568489743078,0.0004785729486798589,-0.011271694578297086,0.004982007299521064
337,MYCL,9.705971864158284e-05,0.0023940677286728566,-0.000980146296469907,-0.003302343202486977,0.0005728427946768148,-0.0032956515848027966,-0.00043889705540672255,0.004254216090756399,0.001916903058989257
338,ACADM,0.000318097785153589,0.004039816640285826,0.000429873028477505,-0.0035760028197730103,-0.0013950821958007829,0.00030986572750422753,7.443734730097469e-05,-0.00010625309746796863,0.0012811785802204856
339,SDHB,0.00012860536592363946,-0.0003478636725015117,0.00037735037511173566,0.0022347549808324403,-0.00016989658122459165,-0.0010755182409047386,0.00019127663861636342,-0.0008001510045546488,0.0006656771074587088
340,SLC2A1,0.0006240757585904976,0.006277807676509234,0.0007891271444989823,0.009708699688901382,0.0002872180107507221,-0.0029116447662055523,0.0007575714353199166,0.0013606762085198497,0.002839602586162017
341,F3,-0.0022947201689059215,-0.004767443033074377,0.0017600668709735852,-0.0019213342760487113,-0.000510160933255053,-0.0023763762740390466,-0.0007667187480667822,0.0040776084350051004,0.0023093035924210722
342,FASLG,-2.5520429033674906e-05,-0.02165953604767449,-0.0006335175601761686,-0.008068854656524077,0.0006940050972341609,-0.0032350437058053473,0.0003471125484339293,0.008175925212366516,0.0053549394071560445
343,SERPINC1,-0.0012863228212598194,-0.004494054144455299,0.00021988953820284513,-0.001797567565828464,0.000727710973948106,0.008502224019341299,-0.0004775843161899893,-0.006670464785073171,0.003021977270537374
344,ARID1A,-0.003972236453620484,-0.0034172787384115764,-4.704271886135026e-05,0.005876745186843919,-0.00036152709603726814,0.0012255064134564897,-0.0007159668711116952,0.0016767905742643995,0.0021616367565758976
345,CTSD,5.641884581327143e-05,-0.008670234916747368,0.002695360518106106,-0.001437644494412485,-2.2605636549792065e-05,-0.0009409597921966087,-0.0023361306626599474,0.00474798326258524,0.002613417266133852
346,STK11,-0.0010348342673854982,0.0014266666629332032,-0.0005585134161818783,-0.002631992852282363,-4.479735425616823e-06,0.003574745285369012,0.002044493450788723,0.0007191031308377288,0.0014993536001505028
347,KIF14,-0.0007375757503739786,0.004472359298281624,-0.00023700153039666396,-0.004421544127502814,-0.00044405258581258855,0.00012474243902742716,-0.0001185576919766272,0.001218390715368156,0.001471778017342485
348,SGK1,-0.0015284640705224887,-0.014459212340002746,-0.0008679203808706077,-0.007815799713199465,-0.0007474556580231885,-0.0039581491753858085,-0.0010915796166120174,0.008301735585530776,0.0048462895675183875
349,CCN2,-0.000196779800965146,-0.0008334967534053045,0.000652766467155641,-0.0024443512083876595,-0.00033107760434886125,-0.0014604676179392118,-0.000977844484775973,0.004991258451499475,0.001486005298559659
350,ABCG2,-0.00048704055022245034,-0.0057664405069102,-0.00038410991917406113,-0.006841525458343013,-0.000647069740528976,0.0033969076002404956,-0.0006078405567842925,-0.0011802819728263735,0.0024139020381287327
351,SPP1,0.002093890357504243,0.008698780534596204,-0.000488805003065458,0.003969157495080258,0.0005359909065405256,0.0003752974510067671,0.0012678763428746532,-0.0028730691462682183,0.002537858404617041
352,CCND2,0.0007688953909798255,0.006076643033740453,-0.0004516784101888532,0.0006041865418673288,0.0007424592582517722,-0.000880068928124919,0.0010347480606475677,-0.004936172930707294,0.0019368565693135018
353,NDUFB3,0.0006348926731227912,-0.0032331705052149363,0.00025182223745348625,-0.00699774416591496,-0.0015182840950808281,0.00431384477606502,-0.0005505682062827205,-0.00466813071659861,0.002771057171966669
354,TRIM67,-0.0010137171383727552,-0.011318265026365168,0.0014159220723192036,-0.002097488072529985,-0.0002743298196674624,0.0035427967476773766,4.886069095854514e-05,0.004335097126834106,0.003005809586840575
355,RAD23B,-0.0015820085399816076,-0.013275711507543038,0.0002668577249600364,-0.0003500423913897422,-3.4853813312540945e-05,-0.0018150205995174935,0.0003823013784865349,0.0032401726152321546,0.0026183710713028937
356,DENND1A,0.00015677597559841323,-0.013456917674369663,0.00010477254059037337,-0.00992978290629086,0.0006472562574602012,-0.0005562007387023593,-0.0009931740317048487,0.004008297187921862,0.003731647164079823
357,PGF,0.0006747500848479616,-0.0015111389395133313,0.00023517668919545827,-0.007238810878828033,0.0005618083213331407,-0.004612895873793223,0.0037000635483476906,-0.003410270018685481,0.00274311429431804
358,TGFB3,0.0009279433163320807,0.002837045186951003,0.0008529543143120566,0.011302969229882777,-0.00031757650454633404,-0.0023729406694897536,-0.0006081534224004027,-0.0027218778946332105,0.0027426825673184524
359,DNMT3A,0.0017065941287358441,0.002630011908908273,0.0029201658994039894,0.006193414243788144,0.0018940928742445858,-0.0016170073120280399,0.002198566778397774,-0.010179824047622797,0.0036674596491411806
360,EPCAM,0.001585677039434221,-0.0038772540634565665,0.0016730928945841595,0.00033789931512640073,-0.003809917343172088,-0.006525083752540382,0.0015679219740675767,-0.0031347546127587097,0.0028139501243925127
361,GOT1,-0.0008319039144424304,-0.0024583256848848063,-0.000480723465569875,0.0010595680650479482,-0.0026037252851624747,-0.0006227811708720109,-0.00020860474007986586,0.004342269591541304,0.0015759877397000894
362,SFRP5,0.00047325023763033336,0.007002506476898979,0.0006612685375890139,0.003913588647261899,0.0007237486263359473,-0.0001199491167331494,0.00041622204759812173,-0.006231198484628996,0.002442716521834555
363,DUSP1,0.0009607924743505226,-0.0011185851962169002,-0.00015969989514225152,0.0007906435196687861,-0.0014026021404701015,0.0011412264503698078,-0.0008711044856768508,0.0022448393305252454,0.0010861866865525583
364,EGR1,0.002411038820890897,-0.004536199056922385,0.00011220051561537824,0.0005438299427276772,-0.0019315190036606822,-0.0010833319918115893,0.0024408683167985025,-0.007150563775442367,0.002526193927983685
365,TMPO,6.620741945785693e-05,0.016419128652316185,-0.001755076381623916,-0.003297336221896938,0.0006025491205912245,0.009947018830684197,-0.0008131983761221345,-0.006935056283514071,0.0049794464107758155
366,TNFRSF10B,0.00040211174572590304,0.005672973392850765,-0.0007233874394123967,-0.0019988179030298895,-0.00023414933890653314,-0.0016516058566012138,-0.0006472221490878001,0.0021851988754679336,0.0016894333376353044
367,TARDBP,-0.0005615010587433154,0.018261039511104447,-0.0011873607660217458,0.005348985039125584,0.0012419724194927219,2.0344201791736397e-05,-0.0005697223144955177,0.00016548552898768964,0.0034195513549703446
368,TRIM25,-0.004558499981169582,-0.00865967869274422,0.0006553405195143701,0.003320957280709225,0.0005014385403734194,-0.0013040312751790128,0.00037455340712369133,0.003466125567498682,0.002855078158039025
369,RNF2,-0.0008084880431702987,0.006475937642991806,-0.0016585495509599509,-0.005177765850131919,-0.003510038519151529,0.009257631438006737,0.00014165191315336145,-0.0012777461495380247,0.0035384761383879535
370,CSTA,-0.0011105569913328684,-0.0018684210366098908,-0.00032346491067678597,0.0028549888380283595,0.0013146391581137387,-0.005538215915913206,0.0018362594222093554,0.0025898470556389324,0.0021795491660653926
371,CRY2,-0.00011057650949923273,0.008395126857088065,-0.001983619676130822,0.004653523632976132,-0.0024586529290748817,0.003145423925054614,0.0004769986238470703,0.002044449745898193,0.0029085464874461266
372,TNFSF10,0.0006177978037295292,0.009577082330433563,-0.0006730496544574774,-0.0018400404000801385,-0.00105177216955297,0.008555462931133719,-0.00036950373291902774,-0.00840535066856181,0.0038862574613585292
373,PIK3CA,-0.0010451748472590677,-0.010147945531373635,-0.0033534761952546495,-0.007493526526721388,0.0002278681006582321,-0.006553846856038854,-0.00073257186991381,0.01196766956571564,0.005190259936616909
374,CXCR4,0.005099424692978301,0.008171494465987916,0.0011449486085832485,-0.00464068925591613,6.334942897251289e-05,-0.0029377456469171547,0.0005316031428891681,-0.006653284047741025,0.003655317411248182
